5.180000	-5.419454	-8.431057	26.610723	44.323373
5.190000	-5.720614	-8.422037	26.359795	39.210167
5.200000	-5.990756	-8.431647	26.140416	34.813222
5.210000	-6.234845	-8.458733	25.950201	31.063666
5.220000	-6.457234	-8.501948	25.787314	27.902731
5.230000	-6.661706	-8.559807	25.650362	25.280822
5.240000	-6.851516	-8.630735	25.538292	23.155656
5.250000	-7.029438	-8.713091	25.450309	21.489480
5.260000	-7.197803	-8.805189	25.385812	20.245690
5.270000	-7.358542	-8.905302	25.344330	19.385601
5.280000	-7.513218	-9.011667	25.325471	18.866360
5.290000	-7.663063	-9.122494	25.328880	18.640720
5.300000	-7.809006	-9.235958	25.354194	18.658626
5.310000	-7.951701	-9.350210	25.401009	18.869817
5.320000	-8.091552	-9.463372	25.468843	19.226369
